movie_name,budget,revenue,genre,actors_y,directors_y
Gangster's Paradise: Jerusalema,$0,$0,"Drama, Action, Crime, Foreign","Daniel Buckland, Robert Hobbs, Rapulana Seiphemo",Ralph Ziman
Freeze Frame,$0,$0,"Thriller, Drama, Crime","Lee Evans, Sean McGinley, Ian McNeice",John Simpson
Grave Encounters,"$1,000,000",$0,"Thriller, Horror","Sean Rogerson, Juan Riedinger, Ashleigh Gryzko",Colin Minihan
Stitches,"$100,000","$95,000",Horror,"Ross Noble, Tommy Knight, Gemma-Leah Devereux",Conor McMahon
Nine Dead,"$2,000,000",$0,"Crime, Drama, Horror, Thriller","Melissa Joan Hart, John Terry, Chip Bent",Chris Shadley
"To Be Frank, Sinatra at 100",$2,$0,Documentary,Tony Oppedisano,Simon Napier-Bell
Bananas,"$2,000,000","$11,833,696",Comedy,"Woody Allen, Louise Lasser, Carlos Montalbán",Woody Allen
Supercapitalist,$0,$0,Thriller,"Linus Roache, Derek Ting, Richard Ng",Simon Yin
Rockaway,$0,$0,"Action, Adventure, Drama","Nicholas Gonzalez, Mario Cimarro, Oleg Taktarov",Jeff Crook
The Lady from Shanghai,"$2,300,000",$0,"Crime, Drama, Mystery","Rita Hayworth, Orson Welles, Everett Sloane",Orson Welles
No Man's Land: The Rise of Reeker,"$2,000,000",$0,"Horror, Thriller","Stephen Martines, Valerie Cruz, Mircea Monroe",Dave Payne
Highway,"$14,000,000",$0,"Action, Adventure, Drama","Jake Gyllenhaal, Selma Blair, Jared Leto",James Cox
Small Apartments,"$2,000,000",$0,"Comedy, Crime","Matt Lucas, Juno Temple, James Caan",Jonas Åkerlund
Coffee Town,$0,$0,Comedy,"Glenn Howerton, Steve Little, Ben Schwartz",Brad Copeland
The Ghastly Love of Johnny X,$0,$0,"Comedy, Fantasy, Music","Will Keenan, Creed Bratton, De Anna Joy Brooks",Paul Bunnell
All Is Bright,$0,$0,"Comedy, Drama","Paul Rudd, Paul Giamatti, Sally Hawkins",Phil Morrison
The Torture Chamber of Dr. Sadism,$0,$0,"Mystery, Horror, History","Lex Barker, Christopher Lee, Karin Dor",Harald Reinl
Straight A's,"$7,000,000",$0,"Comedy, Drama","Anna Paquin, Ryan Phillippe, Luke Wilson",James Cox
A Funny Thing Happened on the Way to the Forum,$0,$0,"Comedy, Music","Zero Mostel, Phil Silvers, Buster Keaton",Richard Lester
Slacker Uprising,$0,$0,Documentary,"Michael Moore, Eddie Vedder, Robert Ellis Orrall",Michael Moore
The Legend of Hell's Gate: An American Conspiracy,$0,$0,"Action, Adventure, History, Western","Eric Balfour, Lou Taylor Pucci, Henry Thomas",Tanner Beard
The Walking Deceased,$0,$0,"Science Fiction, Comedy","Tim Ogletree, Troy Ogletree, Dave Sheridan",Scott Dow
The Curse of Downers Grove,"$2,000,000",$0,"Thriller, Mystery, Horror, Drama","Bella Heathcote, Lucas Till, Helen Slater",Derick Martini
Shark Lake,"$2,000,000",$0,Thriller,"Dolph Lundgren, James Chalke, Sara Malakul Lane",Jerry Dugan
River's Edge,"$19,000,000",$0,"Crime, Drama","Crispin Glover, Keanu Reeves, Ione Skye",Tim Hunter
Northfork,$0,$0,"Fantasy, Drama, Science Fiction","James Woods, Nick Nolte, Claire Forlani",Michael Polish
The Marine 4: Moving Target,"$1,950,000",$0,"Thriller, Action","Mike Mizanin, Melissa Roxburgh, Josh Blacker",William Kaufman
Buried,"$1,987,650","$19,152,480","Drama, Thriller, Mystery","Ryan Reynolds, José Luis García Pérez, Robert Paterson",Rodrigo Cortés
Submarine,$0,"$864,659","Drama, Comedy, Romance","Craig Roberts, Sally Hawkins, Paddy Considine",Richard Ayoade
The Square,$0,$0,"Documentary, Drama, History","Khalid Abdalla, Dina Abdullah, Dina Amer",Jehane Noujaim
One to Another,$0,$0,Drama,"Lizzie Brocheré, Arthur Dupont, Guillaume Baché",Jean-Marc Barr
ABCD (Any Body Can Dance),$0,"$222,000","Drama, Music","Prabhu Deva, Ganesh Acharya, Kay Kay Menon",Remo D'Souza
Man on Wire,$0,"$2,957,978","Thriller, Documentary, Crime, History","Philippe Petit, Jean François Heckel, Jean-Louis Blondeau",James Marsh
Abandoned,$0,$0,"Drama, Thriller","Dominic Purcell, Peter Feeney, Owen Black",John Laing
Brotherly Love,"$1,900,000",$0,Drama,"Keke Palmer, Cory Hardrict, Eric D. Hill Jr.",Jamal Hill
The Last Exorcism,"$1,800,000","$67,738,090","Horror, Drama, Thriller","Ashley Bell, Patrick Fabian, Iris Bahr",Daniel Stamm
Nowhere Boy,$0,$0,Drama,"Aaron Taylor-Johnson, Anne-Marie Duff, Kristin Scott Thomas",Sam Taylor-Johnson
A Streetcar Named Desire,"$1,800,000","$8,000,000",Drama,"Vivien Leigh, Marlon Brando, Kim Hunter",Elia Kazan
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"$1,800,000","$9,440,272","Drama, Comedy, War","Peter Sellers, George C. Scott, Sterling Hayden",Stanley Kubrick
The Crime of Padre Amaro,"$1,800,000",$0,"Drama, Romance","Gael García Bernal, Ana Claudia Talancón, Sancho Gracia",Carlos Carrera
Beasts of the Southern Wild,"$1,800,000","$21,107,746","Drama, Fantasy","Quvenzhané Wallis, Dwight Henry, Levy Easterly",Benh Zeitlin
Battle for the Planet of the Apes,"$1,700,000","$8,844,595","Action, Science Fiction","Roddy McDowall, Natalie Trundy, Austin Stoker",J. Lee Thompson
Songcatcher,$0,$0,"Drama, Music","Janet McTeer, Michael Davis, Michael Goodwin",Maggie Greenwald
Higher Ground,"$2,000,000","$841,733","Drama, Thriller","Vera Farmiga, Donna Murphy, Dagmara Domińczyk",Vera Farmiga
Vaalu,$0,$0,"Comedy, Romance","Silambarasan, Hansika Motwani, Santhanam",Vijay Chandar
The Greatest Movie Ever Sold,$0,"$621,951","Comedy, Documentary","Morgan Spurlock, Peter Berg, Paul Brennan",Morgan Spurlock
Ed and His Dead Mother,$0,$0,Comedy,"Eric Christmas, Harper Roisman, Steve Buscemi",Jonathan Wacks
Travellers and Magicians,$0,$0,"Adventure, Drama, Foreign","Tshewang Dendup, Sonam Lhamo, Lhakpa Dorji",Khyentse Norbu
Hang 'em High,"$1,800,000","$6,800,000",Western,"Clint Eastwood, Inger Stevens, Ed Begley",Ted Post
Deadline - U.S.A.,$0,$0,"Crime, Drama","Humphrey Bogart, Ethel Barrymore, Kim Hunter",Richard Brooks
Sublime,$0,$0,"Horror, Thriller","Tom Cavanagh, Jeffrey Anderson-Gunter, Cas Anvar",Tony Krantz
A Beginner's Guide to Snuff,$0,$0,"Thriller, Comedy, Horror","Joey Kern, Luke Edwards, Bree Williamson",Mitchell Altieri
Independence Daysaster,"$1,800,000",$0,"Action, Science Fiction","Casey Dubois, Iain Belcher, Andrea Brooks",W.D. Hogan
Dysfunctional Friends,"$1,800,000",$0,"Comedy, Romance","Stacey Dash, Reagan Gomez-Preston, Wesley Jonathan",Corey Grant
Run Lola Run,"$1,530,000","$7,267,585","Action, Drama, Thriller","Franka Potente, Moritz Bleibtreu, Herbert Knaup",Tom Tykwer
May,"$500,000","$150,277","Drama, Horror, Thriller, Romance","Angela Bettis, Jeremy Sisto, Anna Faris",Lucky McKee
Against the Wild,"$1,493,619",$0,"Adventure, Family","Natasha Henstridge, CJ Adams, Erin Pitt",Richard Boddington
Under the Same Moon,$0,"$23,311,391",Drama,"Kate del Castillo, Adrián Alonso Barona, Eugenio Derbez",Patricia Riggen
Conquest of the Planet of the Apes,"$1,700,000","$9,700,000","Action, Science Fiction","Roddy McDowall, Don Murray, Ricardo Montalban",J. Lee Thompson
In the Bedroom,"$1,700,000",$0,"Drama, Thriller","Tom Wilkinson, Sissy Spacek, Nick Stahl",Todd Field
I Spit on Your Grave,"$2,000,000","$572,809","Thriller, Crime, Horror","Sarah Butler, Daniel Franzese, Chad Lindberg",Steven R. Monroe
"Happy, Texas","$1,700,000","$1,943,649","Comedy, Crime","Steve Zahn, William H. Macy, Jeremy Northam",Mark Illsley
My Summer of Love,$0,$0,"Drama, Thriller, Romance","Natalie Press, Emily Blunt, Paddy Considine",Paweł Pawlikowski
The Lunchbox,"$1,000,000","$4,235,151","Drama, Romance","Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui",Ritesh Batra
Yes,$0,$0,"Drama, Romance","Joan Allen, Simon Abkarian, Sam Neill",Sally Potter
You Can't Take It With You,"$1,644,736","$7,433,101","Comedy, Romance","Jean Arthur, Lionel Barrymore, James Stewart",Frank Capra
From Here to Eternity,"$1,650,000","$30,500,000","War, Drama, Romance","Burt Lancaster, Montgomery Clift, Deborah Kerr",Fred Zinnemann
She Wore a Yellow Ribbon,"$1,600,000","$5,400,000",Western,"John Wayne, Joanne Dru, John Agar",John Ford
Grace Unplugged,$0,$0,"Drama, Music","AJ Michalka, James Denton, Kevin Pollak",Brad J. Silverman
Foolish,$0,"$6,033,999","Comedy, Drama","Eddie Griffin, Master P, Amie Petersen",Dave Meyers
N-Secure,$0,"$2,592,808","Drama, Crime, Thriller","Cordell Moore, Essence Atkins, Denise Boutte",David M. Matthews
Caramel,$0,$0,"Drama, Comedy, Romance","Nadine Labaki, Yasmine Al Massri, Joanna Moukarzel",Nadine Labaki
Out of the Dark,$0,$0,"Thriller, Horror","Julia Stiles, Scott Speedman, Stephen Rea",Lluís Quílez
The Bubble,$0,$0,"Drama, Romance","Ohad Knoller, Yousef Sweid, Daniella Wircer",Eytan Fox
The Conversation,"$1,600,000","$4,420,000","Crime, Drama, Mystery","Gene Hackman, John Cazale, Frederic Forrest",Francis Ford Coppola
Dil Jo Bhi Kahey...,$0,$0,Romance,"Amitabh Bachchan, Revathi, Karan Sharma",Romesh Sharma
Mississippi Mermaid,$0,$0,"Crime, Drama, Romance","Jean-Paul Belmondo, Catherine Deneuve, Michel Bouquet",François Truffaut
I Love Your Work,$0,$0,"Drama, Mystery","Marisa Coughlan, Judy Greer, Shalom Harlow",Adam Goldberg
Cabin Fever,$0,$0,Horror,"Matthew Daddario, Samuel Davis, Dustin Ingram",Travis Zariwny
Waitress,"$2,000,000","$22,179,430",Comedy,"Keri Russell, Nathan Fillion, Andy Griffith",Adrienne Shelly
Bloodsport,"$1,500,000","$11,806,119",Action,"Jean-Claude Van Damme, Bolo Yeung, Roy Chiao",Newt Arnold
Mr. Smith Goes to Washington,"$1,500,000","$9,600,000","Comedy, Drama","James Stewart, Jean Arthur, Claude Rains",Frank Capra
Kids,"$1,500,000","$7,412,216","Drama, Crime","Leo Fitzpatrick, Rosario Dawson, Chloë Sevigny",Larry Clark
The Squid and the Whale,"$1,500,000","$11,098,131","Comedy, Drama","Jeff Daniels, Laura Linney, Jesse Eisenberg",Noah Baumbach
Kissing Jessica Stein,"$1,000,000","$10,013,424",Comedy,"Jennifer Westfeldt, Tovah Feldshuh, Esther Wurmfeld",Charles Herman-Wurmfeld
Kickboxer: Vengeance,"$17,000,000",$0,"Action, Drama","Alain Moussi, Dave Bautista, Sara Malakul Lane",John Stockwell
Spellbound,"$1,500,000","$7,000,000","Drama, Mystery, Thriller","Ingrid Bergman, Gregory Peck, Michael Chekhov",Alfred Hitchcock
Exotica,$0,$0,"Drama, Mystery","Bruce Greenwood, Mia Kirshner, Elias Koteas",Atom Egoyan
Buffalo '66,"$1,500,000","$2,375,097","Romance, Comedy, Crime, Drama","Vincent Gallo, Christina Ricci, Ben Gazzara",Vincent Gallo
Insidious,"$1,500,000","$97,009,150","Horror, Thriller","Patrick Wilson, Rose Byrne, Ty Simpkins",James Wan
Repo Man,"$1,500,000","$2,300,000","Comedy, Crime, Science Fiction, Thriller","Harry Dean Stanton, Emilio Estevez, Tracey Walter",Alex Cox
Nine Queens,"$1,500,000",$0,"Crime, Drama, Thriller","Ricardo Darín, Gastón Pauls, Leticia Brédice",Fabián Bielinsky
The Gatekeepers,$0,$0,Documentary,"Ami Ayalon, Avraham Shalom, Yaakov Peri",Dror Moreh
The Ballad of Jack and Rose,"$1,500,000","$712,294",Drama,"Daniel Day-Lewis, Camilla Belle, Catherine Keener",Rebecca Miller
The To Do List,"$1,500,000","$3,566,225","Comedy, Romance","Aubrey Plaza, Johnny Simmons, Bill Hader",Maggie Carey
Killing Zoe,"$1,500,000","$418,961","Action, Crime, Drama, Thriller","Eric Stoltz, Julie Delpy, Jean-Hugues Anglade",Roger Avary
The Believer,"$1,500,000","$416,925",Drama,"Ryan Gosling, Summer Phoenix, Theresa Russell",Henry Bean
Snow Angels,$0,"$414,404","Drama, Romance","Kate Beckinsale, Sam Rockwell, Michael Angarano",David Gordon Green
Unsullied,$0,$0,"Thriller, Action, Horror","Rusty Joiner, Murray Gray, James Gaudioso",Simeon Rice
Session 9,"$1,500,000","$373,967","Horror, Mystery","Peter Mullan, David Caruso, Stephen Gevedon",Brad Anderson
I Want Someone to Eat Cheese With,$0,$0,"Comedy, Romance","Jeff Garlin, Sarah Silverman, Bonnie Hunt",Jeff Garlin
Mooz-lum,$0,"$330,048",Drama,"Nia Long, Danny Glover, Evan Ross",Qasim Basir
Hatchet,$0,$0,"Comedy, Horror","Joel David Moore, Tamara Feldman, Deon Richmond",Adam Green
Modern Times,$1,"$8,500,000","Drama, Comedy","Charlie Chaplin, Paulette Goddard, Henry Bergman",Charlie Chaplin
Stolen Summer,$0,$0,"Drama, Family, Comedy","Aidan Quinn, Bonnie Hunt, Kevin Pollak",Pete Jones
My Name Is Bruce,"$1,500,000","$173,066","Comedy, Horror","Bruce Campbell, Grace Thorsen, Ted Raimi",Bruce Campbell
The Salon,"$1,500,000",$0,Comedy,"Dondre Whitfield, Kym Whitley, Monica Calhoun",Mark Brown
Road Hard,"$1,500,000",$0,Comedy,"Adam Carolla, Diane Farr, Larry Miller",Adam Carolla
Forty Shades of Blue,"$1,500,000",$0,"Drama, Romance","Dina Korzun, Rip Torn, Darren E. Burrows",Ira Sachs
Amigo,"$1,200,000",$0,"Drama, History, War","Chris Cooper, DJ Qualls, Garret Dillahunt",John Sayles
Pontypool,"$1,500,000","$32,000","Horror, Mystery, Science Fiction","Stephen McHattie, Lisa Houle, Georgina Reilly",Bruce McDonald
Trucker,"$2,000,000",$0,Drama,"Michelle Monaghan, Nathan Fillion, Joey Lauren Adams",James Mottern
Me You and Five Bucks,$1,$0,"Romance, Comedy, Drama",,N/A
The Lords of Salem,"$1,500,000","$1,165,882","Horror, Thriller","Sheri Moon Zombie, Bruce Davison, Jeff Daniel Phillips",Rob Zombie
Housebound,$0,$0,"Horror, Comedy, Thriller","Morgana O'Reilly, Rima Te Wiata, Glen-Paul Waru",Gerard Johnstone
Wal-Mart: The High Cost of Low Price,$0,$0,Documentary,"Lee Scott, Don Hunter, Jon Hunter",Robert Greenwald
Fetching Cody,$1,$0,"Comedy, Drama, Fantasy, Romance, Science Fiction","Jay Baruchel, Sarah Lind, Jim Byrnes",David Ray
Last I Heard,$0,$0,"Drama, Comedy","Paul Sorvino, Chazz Palminteri, Michael Rapaport",David Rodriguez
Closer to the Moon,"$9,000,000",$0,"Comedy, Drama","Vera Farmiga, Mark Strong, Harry Lloyd",Nae Caranfil
Mutant World,$0,"$1,500,000",Science Fiction,"Kim Coates, Holly Deveaux, Ashanti",David Winning
Growing Up Smith,$0,$0,"Comedy, Family, Drama","Roni Akurati, Brighton Sharbino, Jason Lee",Frank Lotito
Checkmate,$0,$0,"Thriller, Action, Crime","Danny Glover, Sean Astin, Vinnie Jones",Timothy Woodward Jr.
#Horror,"$1,500,000",$0,"Drama, Mystery, Horror, Thriller","Taryn Manning, Natasha Lyonne, Chloë Sevigny",Tara Subkoff
Wind Walkers,$0,$0,"Action, Horror, Thriller","Zane Holtz, Glen Powell, Kiowa Gordon",Russell Friedenberg
Snow White and the Seven Dwarfs,"$1,488,423","$184,925,486","Fantasy, Animation, Family","Adriana Caselotti, Lucille La Verne, Harry Stockwell",David Hand
The Holy Girl,"$1,400,000",$0,"Drama, Foreign","María Alché, Mercedes Morán, Carlos Belloso",Lucrecia Martel
Shalako,"$1,455,000","$2,620,000",Western,"Sean Connery, Brigitte Bardot, Jack Hawkins",Edward Dmytryk
Incident at Loch Ness,$1,$0,"Adventure, Comedy, Horror","Werner Herzog, Kitana Baker, Gabriel Beistain",Zak Penn
The Dog Lover,"$2,000,000",$0,Drama,"Allison Paige, James Remar, Lea Thompson",Alex Ranarivelo
GirlHouse,"$3,150,000",$0,"Horror, Thriller","Ali Cobrin, Erin Agostino, James Thomas",Jon Knautz
The Blue Room,$0,$0,"Drama, Crime, Thriller","Mathieu Amalric, Léa Drucker, Stéphanie Cléau",Mathieu Amalric
House at the End of the Drive,$0,$0,"Thriller, Horror","James Oliver, Jonathan Mangum, Alison Raimondi",David Worth
Batman,"$1,377,800",$0,"Family, Adventure, Comedy, Science Fiction, Crime","Jack Nicholson, Michael Keaton, Kim Basinger",Tim Burton
Batman,"$1,377,800",$0,"Family, Adventure, Comedy, Science Fiction, Crime","Adam West, Burt Ward, Lee Meriwether",Leslie H. Martinson
"Lock, Stock and Two Smoking Barrels","$1,350,000","$3,897,569","Comedy, Crime","Jason Flemyng, Dexter Fletcher, Nick Moran",Guy Ritchie
The Ballad of Gregorio Cortez,$0,$0,Western,"Edward James Olmos, James Gammon, Tom Bower",Robert M. Young
The Celebration,"$1,300,000",$0,Drama,"Ulrich Thomsen, Henning Moritzen, Thomas Bo Larsen",Thomas Vinterberg
Trees Lounge,$0,$0,"Comedy, Drama","Steve Buscemi, Chloë Sevigny, Carol Kane",Steve Buscemi
Journey from the Fall,"$1,300,000","$639,000",Drama,"Kiều Chinh, Long Nguyen, Diem Lien",Ham Tran
The Basket,$0,"$619,042",Drama,"Peter Coyote, Karen Allen, Robert Burke",Rich Cowan
Eddie: The Sleepwalking Cannibal,$0,"$1,632","Horror, Comedy","Thure Lindhardt, Dylan Smith, Georgina Reilly",Boris Rodriguez
Queen of the Mountains,$0,$0,"Drama, Action","Elina Abai Kyzy, Aziz Muradillayev, Nasira Mambetov",Sadyk Sher-Niyaz
Def-Con 4,$0,$0,Science Fiction,"Lenore Zann, Maury Chaykin, Kate Lynch",Paul Donovan
The Hebrew Hammer,"$1,000,000",$0,"Action, Comedy","Adam Goldberg, Judy Greer, Andy Dick",Jonathan Kesselman
Neal 'n' Nikki,$0,$0,"Comedy, Romance","Uday Chopra, Tanisha Mukherjee, Abhishek Bachchan",Arjun Sablok
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,$0,$0,Comedy,"Bryan Callen, Noureen DeWulf, Mircea Monroe",Craig Moss
Forget Me Not,$0,$0,"Drama, Horror, Romance","Carly Schroeder, Cody Linley, Brie Gabrielle",Tyler Oliver
Rebecca,"$1,288,000","$6,000,000","Drama, Mystery","Laurence Olivier, Joan Fontaine, George Sanders",Alfred Hitchcock
Friday the 13th Part 2,"$1,250,000","$21,722,776","Horror, Thriller","Amy Steel, John Furey, Adrienne King",Steve Miner
The Lost Weekend,"$1,250,000","$11,000,000",Drama,"Ray Milland, Jane Wyman, Phillip Terry",Billy Wilder
C.H.U.D.,"$1,250,000","$3,412,497","Horror, Science Fiction","John Heard, Daniel Stern, Christopher Curry",Douglas Cheek
Filly Brown,$0,$0,Drama,"Resmine Atis, Baby Bash, David Bianchi",Michael D. Olmos
The Lion of Judah,"$15,000,000",$0,"Adventure, Animation, Comedy, Family","Georgina Cordova, Ernest Borgnine, Michael Madsen",Deryck Broom
Niagara,"$1,250,000","$8,500,000","Crime, Drama, Thriller","Marilyn Monroe, Joseph Cotten, Jean Peters",Henry Hathaway
How Green Was My Valley,"$1,250,000","$6,000,000",Drama,"Walter Pidgeon, Maureen O'Hara, Roddy McDowall",John Ford
Da Sweet Blood of Jesus,$0,$0,"Thriller, Comedy, Romance","Felicia Pearson, Zaraah Abrahams, Elvis Nolasco",Spike Lee
"Sex, Lies, and Videotape","$1,200,000",$0,Drama,"Andie MacDowell, Peter Gallagher, James Spader",Steven Soderbergh
Saw,"$1,200,000","$103,911,669","Horror, Mystery, Crime","Cary Elwes, Danny Glover, Monica Potter",James Wan
Super Troopers,"$3,000,000","$18,492,362","Comedy, Crime, Mystery","Jay Chandrasekhar, Steve Lemme, Kevin Heffernan",Jay Chandrasekhar
The Algerian,$1,$0,,"Ben Youcef, Candice Coke, Harry Lennix",Giovanni Zelko
The Amazing Catfish,"$1,300,000",$0,"Comedy, Drama","Lisa Owen, Ximena Ayala, Sonia Franco",Claudia Sainte-Luce
Monsoon Wedding,$0,$0,"Comedy, Drama, Romance","Naseeruddin Shah, Lillete Dubey, Vijay Raaz",Mira Nair
You Can Count on Me,$0,$0,"Drama, Romance","Laura Linney, Mark Ruffalo, Matthew Broderick",Kenneth Lonergan
The Trouble with Harry,"$1,200,000","$7,000,000","Comedy, Mystery, Thriller","Edmund Gwenn, John Forsythe, Shirley MacLaine",Alfred Hitchcock
But I'm a Cheerleader,$0,$0,Comedy,"Natasha Lyonne, Brandt Wille, Bud Cort",Jamie Babbit
Home Run,"$1,200,000","$2,861,020",Drama,"Scott Elrod, Dorian Brown, Charles Henry Wyson",David Boyd
Reservoir Dogs,"$1,200,000","$14,661,007","Crime, Thriller","Harvey Keitel, Tim Roth, Michael Madsen",Quentin Tarantino
The Blue Bird,$0,$0,"Drama, Family, Fantasy","Shirley Temple, Spring Byington, Nigel Bruce",Walter Lang
"The Good, the Bad and the Ugly","$1,200,000","$6,000,000",Western,"Eli Wallach, Clint Eastwood, Lee Van Cleef",Sergio Leone
The Second Mother,$0,$0,Drama,"Regina Casé, Michel Joelsas, Camila Márdila",Anna Muylaert
Blue Like Jazz,"$1,250,000",$0,"Drama, Comedy","Marshall Allman, Claire Holt, Tania Raymonde",Steve Taylor
Down & Out With The Dolls,$0,$0,"Comedy, Music",,N/A
"Pink Ribbons, Inc.","$900,000","$25,000",Documentary,"Samantha King, Barbara Brenner, Barbara Ehrenreich",Léa Pool
Certifiably Jonathan,"$1,200,000",$0,Comedy,"Jonathan Winters, Robin Williams, Sarah Silverman",James David Pasternak
Desire,"$1,344,000",$0,"Drama, Romance","Déborah Révy, Hélène Zimmer, Gowan Didi",Laurent Bouhnik
The Blade of Don Juan,$0,$0,"Drama, Comedy","Juan Carlos Montoya, Rodrigo Viaggio, Irma Maury",Tom Sanchez
Grand Theft Parsons,$0,$0,"Crime, Comedy, Drama, Adventure","Johnny Knoxville, Christina Applegate, Gabriel Macht",David Caffrey
Extreme Movie,$0,$0,Comedy,"Patrick J. Adams, Ryan Pinkston, Denise Boutte",Adam Jay Epstein
